moves,winners
11l7h11f12m9j6k4c7i10l7l3c2b12b7e4a9l13e9m12c10k5l2c2m1b3j12e2g10j6l6b10m5d10a13m5g8j6a12h7m3b3a8d13a2a5j13j1c10e10c1h7j7f3m4l5i13d4h12a12i5c5f1g4i1e2k13c2e11j1m13b6j1l4m12d11e3d8g9g12k9h13l3k9e8e6g10i5a9i8i7g10g1i8b8k6f12g12l4d11b9c11a7b7c8h4e3e5m11i4j4b6c3l2j13h2i3h12j5b11d9k3f11h2d11m3i8m8f1j6d10d4f11k6i13g8l13f6m11g10b4k7d1f9b1a6h6e10f7k5k9f1k4g8c5e,white
8g11a10a13m6m6b5m9g3m12a8k6k8h5g8c4h13j9c7d4c12b8i12h4l4j12f3l13d4e5a7f10k10j9j5l13b10f11g6e4a12i10h4f9f3g13e2h4b6c13k3f12l11j2b1m10i2l8m3k2m13h7b12c3a10g11k5j11i6i2k6h8f2c12e4d10c12k1d12g11b4i10d3j13c9h1a13i7e7j10b3h7h2i3i5i5f9l9a13l9k3c5b8b7i1l8j9d2f1b9i11d7a11f7c6l1j2d6f3b2g11h9e2a4k4g1h7l8d12m6j1k5c13f1f9m11c5h10m6a1e11e10l5e8l6g5d7g3d2e1g8e11m11l1i7k7m10e12d8a3e4m12j6d5k1c2j13g9b13a,black
8m2c5j11m5b1g4e7f8a13b6f10b10l8h5f11k8k13c8f6i7d9j3l10d6e8e7j9k13k8j6b11l3h2a5k8c12b7c1j10m5i3b11c10c13f4a1m4g4l2b11f13a9h10i12j3m7i2j3f5c2k13h13g13d9a11h4j6k6h1f3d12d7m1h3k13e1d6d11d9g6m8g2d7g6j9l10j12i11g1k10h8i5g7h4f6a2l4h13j5l10g5m12e3j4i11b7e1e4m9e1c2h1a12l7l3i4d9f7k12h3e9m12g8b7a1i13m3c10a10k12k11e10e9d12m4c8d2g11a1b6g9i6c3g12a13i2m4k5h11j9b3a4b5d7b1l5e12f2e13l8l12c11i10f,white
7i2d8g8i6b9m1c5l3c4e7j8f6a9e10g5k11l13b2c10j6c5m3h3b12l11a7f8h9b2b7a8a3d13m1j7c10l2j9g2g6k9k6e3e6h11g2k1m11b4g13d13j2f7b9h7g6g13e5d8m11c1e12d3i8j8e3a13h3m11e10e4d4c2h10i8k2a6m2e4h5j13c8b10k2l11k9i13l5i4j11f11m6l11j11i5b7h4k12a12f10h5c1g12g11d5e12h12b3f4l12c10f12k5h10d7d4f6j9f4i5f1b12e1l9j3l9d8c3k7e1h3j13f10c9c7l6d11h10b7k10a12m4m12j9l1i2m3g1f7m10m4b12i5a1k6f8d6i8l1a4a13g2i13a5g,black
10l11m9a12b4l9k2i7g7e8i5c11b10a11a3i5l8b11l5j3e13d12h5h8f2l12c13c3m3a3b13m1e9h8h8l5g13g12m13f13e12j3f6k11c11d11i7f5d7h7j10k11h8d12f11k6c10b4c4j6h7a2k7c6a2a2c7m7i12d2b2j9j9m2g10f1m4g8m3l6f4a5e6b2h3d4m3g13h10h9b5i12e5a11g10e2f12g9e4h1i6m2e4i8g1b9c1k1a6g5k6e4k3j10c2d6i8a8c9i12k2m11j1d13a6j4b5m1g13l4e13j7b4f10i10j12a1f10g10m5f7l13i3c13k6d11f8e9l3k9d12i7d7k13b4d8j,white
3j2j4a12l13f2b8d4h8k6a4m11d7b1e13c9c11j8g6e9f11c7a3m9j13l5e4b4l3h13m9k9e5m11e10i10k12i8j12b13d1j9i10d3a5k11a11i1i8f9d11f12m12k2h6k10j10l8c5g8h12g4g2g10a6g11k8a13h3l5f6d9m8e12a7h8m2f10m4d6m4c7d12f10c2e1m2a7c13a6c10g6i6f5j4k6j11l1a9h7f5h13g7m2k10b5l7e1k12d8l10f12c7g2l11h1c10e4f7k4i9g7j5a6b13j6l3g4j3i5c9b12j1h5i9a3d5b4e3k6h1d10h8i1g8b13e7i11g13b3e12e5d3f1l1b2m11b2d3c13i9l,black
8j11a5c5l13a8h9m8l13h3k9b8g12j9j11k1g5j10h13f1l8i11h1h7c6f7m12m2b3c10c9a1f10g13j10m4d6e9f5k2h7f11c10d7d5g4e7j11b5e13g11e13d4k12g6m3e4a1j6i3a2a6k4l12k12b11i10k1a9h10l3m8b5m7k12c7h2j2c3i11l2m6a11g2e6j3j13l2i5d11d8f7g6b10e1m2f9l4h6g12i3b10j1c7i4i8d8e6l4m3h3f10f7b6d8m13e7l11m1b4c2d11j13k9e10a4j6c4f3l12e12l12a5a10b5i7a13m11f8a2k5b9i5f12f2l9c3d9k,white
1l12b10k3c12l6e13b11m4i10i10c7a4a13e10l8f11k13c3f4j1c2a10h3i2l1b9d1m7h12a4m9f1e3b4h7b4g5b10e11a13a12k4c1a3l2m5m7j8i13k7m9j3g11d10f11b8m13d8l12h7i11c2g3k6l11e11j11f4k9i12c6m2f1d11h10m7f2c12j13j2k6k9c9h4e1j3m7k1i7g5d5j6a8a2b5a6h6d4l13i8e13h5f9g10g12g9k8d8h13m3j12f5c4d4f1g12d2j13g5i2i5e2e12e1f4b11l9e8k5l7d9m13l3a7e8g10b9l12m6b8c7c10a5g1h13f9a10d8j11i3e1k6j5k2h3d8b6f3h6g12i11g5h,black
6f3c2j2e5c8h11f9k7i3a11d12m3e7f7d13e1j2f6b5d1d9e2l4m11k2c8i12b7c9l2g2m8l4h6h1l10h8c8e12g12e13d11l3h10l10m3m7e10i11e4i9g13k13g3i9j2i3g7h12k8j9h4k6c4g11h6e4b13a13c7k1a12a3b5f6m2b3j3l2a3f7m12h6i9f10g8f7g5i2h5m5k10d11a13b10k6k11b9d5l5e5g4j12j6a9b4f9a4l5h3k7b11g1f8m6l1g11j1m11i5a12i12f10a4a8k5b1i10e2k13j13m5j10c7j9m4e13f6g11m9c7l7a6j10f8g1k1b6d3d4c8a13h10b12d8d10j1e2d8b9i11c4d1h1c13i12l12c,white
6e12m7c6c11i5e3g2e9k10k10g13e6a2b13h11f12e4e11d5l12h7g4b9i8h3a11e12j7f2d4f4c13k2h7b5d9l8d2a12b5g6f8i9j5h1m13i7d8j13j9c4k9h7h8f9f3j6b6d12g11a4l6m10f10j5b2j11g9e8m13l4j4g8a7a3m4m3h5i8c5m5k11k12i8k8e7l8b1l1b4i13b10c1j4a2c11c9d7e5j1f10m2g12a5a3i3d13f1k1g3b12d1a13c5f3e3k3l11j12f9b11h2f6l8g,black
12k10d13h11g2h9j1m3c10g13e2j9i3l11d4f6b11j4i5c12b3m2k8d12m5k10h2i8e7k1e7a7b10b10e9f11h5b10j12c9l9b3k4l11f12h6f3i5d4j8m8f7f11b13c4d1h2a4c7c8a12d6g12l9a3b8c7l10k9c11a13i6a10m2m8l11k7h2l3e5i2f3j13m5g9k13b9m6j1k5j3a12f5m5l6e10l12j8b4a2g7g11m6d12g1g3g4g1f1i6m9e1l1j6k9h5h12e6l13g5f8i4m8h13k11i4e5a6c13d2d8k3h11c10f2b2e9g7m10c7d12i3f11e9d12a13a10a3d8g13f13j4b6h5e,white
5g8f2h2b3i12i6b3j9k11f10a6g4l9e2i12k9g10k7b12h3k2m11m7g8h13m8e6d13c11i7c2c11a11e6l5f13g8a4f11h9m1j5c3b10f5l7f10e6a1k5h1m4g10g3a12c12b4c3f4i8j9j11k2a6j11d1h7h11c5j13b12g1l12a6e9f12j3g12l12f2j5e8c10h3l12m5k3m10m4h8g5m6i8m10b1g10l12e6c7e4j4d9i13h5d2f7m13e11l9h7k10d5b9c3d7a10j10c5i3e12d1f9l13a3h8b4k2d4m10i2e1i13d8d11b4e6m9d8i2k8l2l13k13j13l11g9b7j4a2g8k13i13f1b1a1e6h1c4b1d11j5a3c7i6k,black
6b13e13m12l11h12i12d2e5m9i6a9j12j1g7c5e10l2c9b6e5a8l5b6g10e2h2j11e10g11m5k5g2a13c13g2f4h8g3j8h4l8a2b4j10d9f10k11k8j12m9d13k3h3e7b7m6m12h13b3b7h3d5j4b12f10j6k3k8b5d2m5f11i12b3l4m8d1f4d4k4c5l7a12g4i11l9c10f9a3i13a9g13f4a6i3a11j1e2d13h8m11a7f6h10i8f10a1m1l1d9k12e11d12k13d6f11g9l13j1h10m7d8k11b3c7g2g9m13i5c1k5i7j3f4g6l11f11c6j1i4e9h7k8c8i10b10h6d8e7e10c1a3m2k1b7i4f,black
9k8g3j4i5f10k8k7h9e8a7k5m7g8j11m7j5l12l11a6c5d7e12g4e13e2b6a12m7a2g10h9f11f1k5i11b4c8f1i9m9l4m1m12h12c6m13h6f5h11d5k2f9c9d5g7c13b12k2i1l7m11i2h3b12e3g2l13f5a2d13k2c11e3m6k9j8h6g1j10g13l11j3k3l7i10b13c8c8m4h2e3f12b13g7l12a4l3e10e4d6i9i4b9g13m1d8e2j7b10j13j8b10m10a8d1e13d6e1g2a4a1h4j10d4k11h11g5c6h1f5e12f4f1b10i6j2m6l3a7f3d3h8i5j6d11k12j6b3i11l2k1a9b7d8l9h,white
12i9d12h10j8b7f10d9h4h3b4e12g8f2c6d8g9i6h13l9f9l1g6e4m2j2k12b8l3k11j5f12a5h3m5m11i11g12m6f7m13h9j10l9e12k9k6i12l2i3j1a10i11d6b5b6a9m1f6c2m3d10h4d7i10f3e2l3a11m2d2g11h3h5d1c1d13j1e6k12e10g8e7b12f3f10b4k13g11f13f8m4a7h11a4i8j7a6g11e13b12c11l4g10c9b10m2f2h3l6m1l1m11b7e13d10k3i4l4c11c8d7j5i10a5c3g13k4b4j7d7c5k13i2e13a1b3c8h,white
7j6g7d3h10f9c1c12b3j8m3b7h4l3c9e8e12k13h11c13j1d12d9k13d4c2c12h11k9j9h5l7f3i6j10b10c12l3k1k10k3e4d10g7i10a13e8g11d2j4j8i4i2e12a11f3l13c11i2k9l13m10e5j13f2f2l6a10h12m1l6f13l2h12c1h4m7e4a5e8d9g7a11e13a1g10i4g8a11h5i4k5m9b5h3a1m4b7l8h5a8b4h10m12g4f2a9a1j10d11j6m9f7k12j6k3f3g2g6i5d1a11b,white
2d9m5l1h4e8c8k8j13i11a7i7a7e9l11c9h7l10j12g2c3k6c5d1g5e6e12m10f7d8i3b4a6j4g5b4m2l7g9f12a13k4k7b3l13l4l7h13e4i7f4b10d6g8l1d9k9c10g6d11d10m11l13j7j11i13a12j11j8h12h10i4d8f8a3f4j7k1e2g8m11b8b1c10l6a12l5f8g9a2b10c11k9d13g8d3g6m1f2m6f3d12f5m11g9j11f5i3c1b13b9i3e2e3j10k2f1a1l13f3m4f5j1j10a2k6h9e11e2i2h1i3a9g12k5h13d3i12d13m5c5k11h9b8e2j11m13c7m13h6l6k3h12b2a5a4h6i6b10h1m5g7c12c,black
1g6f12m6e3a6a10j12b4g13d2i8c3e6g3f9l4l2b7b1k10e4i7i8f9j12l2j2a5l11b1f3k13f10h12i11a11j6m8e4j3m8a1j4c12f9i3g9c4f11l11g3h7a1i11d8b6j10l3l10c10b3d8g2m5h5m9g8h13j6l8l9e11m1d7l4m1l4e7m8j3c12j1h11f9a12d4a9k3i5k3b8i9m6d7e4h6k8k7g7k7f13a5c11h4k12g8m9b12h9h9f2k12c11i6h5b13l7d5g12e6c7h9d10d4b8d6i1a12k11k2h5j1m7c10k2f1c10m5d1b6b5e11c7j5f10g11e12a2l10f13g2g13c,black
2i5c7d10j9k5g11k1f1j11j4f9d6h10i7g13d9b8m3g4m3k9m2e2g3l8e4a1i11b1b7c1d3h3e10m10k2m8h6a9g12i1g6b13h5e12j2f13c13l12l2a2d5f5d3a5m4j3j12a1a3f6f12b8a6d11i4k7e13j12k12f10b7l11e7i8l8j4l6e12e1h8c3d11h2l8i9f9e10e1l10a5i11l13f4g6i4e1m9i7a12h13a13i13k11a7h5j5l3m3c7f10g10h4b4d8f10d2k4c4h12c11d2c6g13b11g6c3b1k6m5h1e12g8d5k10c12d10f2b11c11f8b13g11m,white
8b7e2c8c3m7a1e11b9k3e3a3b2i2b5g12g9c8g7j5c3g2j11d11l8a10m12m12h7g13l4h10j4j9f2d6m5h7h2l9e4l1l7b13j11e9b12b6a3c13f3k7i11i7l8l3h9l5l1j1g6e8j5m11j10b5d10g10f3j12c8e2a5k11c12j10c1h2h3f1a12l13e12e6g10k4m5f13g7d6l11a9i1c12f4b4c8h6d10e3d10h9m4f6k12d2m5j11f11g13b7c3l10i13h2k9j13c4e6b13i7m6f6i12i12a2g9d8m5i6c10l4k7k6h3i5b4g7f13d5a11k1b1k4a8i10d4d9a9h13a5e6j,white
3h9e9k8k1h7g13d5e8m11g6a13g2j10m9d7f5m1k4e10j3f2f7d11d8l13b10l10g2c3k6c6e2e13k13j7i1b13m5f12i4a13e2i2b1c2d6g8g9c7b6h8b3l12k13h1f12h10i2k8e9b8c1m12g4l10k5g8a11l9h12m6m6f12j3g7m12d2g7c9m6i11h11b11k1j11a13i3a13a11i2a7a4c4b1d4i4h4g10b3m2l6d9f11e3c13l7e5c4f8d3i10c5k7k8i7h1g5h11j8h,white
11m8d12i6i1c7i8h9k13j1k4b6d3a2b9f8f1b7m2a2l13d3c10c4g7f8a10d7l11a3b2g7h8m12e9d8g8b3g5e3m7g9e5f4a6k4h6b4j12d12c11j6g5i5d3h5l13e7c6j3l9j12h13l4k2m9i5g12m1g5m2j6c4l9a3j9m5a6a8k13g1f12j3f13b11h3k13h10j1h4e12a13c2k9c9l4c6f12k2c4f9b7b5k8i10i11d6h11f3i1j5b12f7a2e10e10g12b11l13a11i11c4m4i10a11k11e9g10m11b1d5j5c5h2h6e8j2f10f8e3d3e1a10l1m10k6m7j2d1l,black
2j1f11a8g11m11i1g10m7c4b6j9b5d6e8a13h9j13d9m6a5f7m2c5l7e12h3g3m4f9f6f3e13c6g3j3i4i12g12j13e3c10k7b7h11j2e10b1a1k12a8f13f12e8i1b6c8e7f13g10f12k13j12d12c10i4m5e6l13b2b4e9a2g2a4c11d9d11l8h4j9k2k7j2h8m8j1c12m13a11g10j1d3f4k5a10c12b4a10e3d12l6h5j2m9l7i9c13k1h7d5i12f11c6m1j9e6i10h11b,black
6f1e9e8e3k7f10h9d1h12j1i10l4b9f11d3b7k10d2h4d8d13d5i9j11e3h3g8f8m7b4j4k10k12e8c11i12i6h12g2a9k3a11a4e2b12l8j3m3l5k5l9i1f13f7a10e11b4l6k12k5c4g5f13j1b12f2k6m4f2l6i3e4m8g13l11m5j8b2i6b13k5m6j7g3i12m7c8h3d10j2j11h7m10g2d13b12b10a9a7i6g12c1a13m8a4a11g6d1l3c4c8l9h6a9g11k10i5e10c5d2e13g4i7j2c7e11c2m5h12a5g10f13c12h2g11j6e8i5a12d13a1g3f6l6c2f9m10m11l9c9b9l1c3j7d1k4h1d1j13h7l7h10b,black
11d4m2h6d6m2m2b8f11h6a6g9j10k12b4c9l5m7h3j7g4a1m5f5k8e3a3c9m10c10e9a13k7c5c3m3b6i9i13a10j4i1l10l9k11e12d12f6h2f13g3k8m1j5i13m5l8i4b2l9e4l3l4h3f7d11i7k1a4g10g11g13c1g4f7b12l12i13j8j7m4e11l11j7f3e9c13d5g7e13f13h11k10d8c1c7l6k6f10m13b2j8k1i11f2k11a6e1h2i3h12m5d10i7i7j10f6c1e1b3d2g8d8a12a9h13e12h12k1k2d12e9g11b4j8g12g8l2c5j4d3i5b2a10b5a1f12j5h13l6l11c6j1d8h7a8b12c4k10a10h5e13i9b9f6b2e9d,black
3l1a5d9j5h8l11g4f1g7g9b12k1l4k5m9i13l3c4g7m10k2l4m10j6a10l2m9k1j1b6f12h11a1i7h6d6k8f10c1m10d11k13m9e8c4c1h8h4i8a12e3m7f8e12c12d1e7k13f6c9a2b12f11m9h11h8k9d13b6l10g7l1k3e2g12j10a11j3f11f5k2j4a13e7c9l8j7a9g6j10b3b7i13i6i12i11d2h2c12l10f11e5i4l8i6h12m5l2e2a5j3k9f4h13c1f1d11l11c4e13d6b2k5e10e5g10i2d11b6m2f7j6e8d3g4j5b5f3j,black
13g3a6j9f8b5f3g6h3k2k4b8e6e9j7j7f3d12j1l8k5e4a3i3f10a1a7a4f5g4e1h3b9k9a5k10j3e13l2l7h12d10d12b13f10m1f11g10l8a12f5c6i2i10e7d6c3l1m2g10h2b1b2e5a2h8i11j8d9h4c10g13b5d7g8m11m10f3m9i4m10i13h9d4k6g13e11e6d12k7m11a2c2d5i2f8h8l4l9m13m6a2j10b11d8j7k13i13k5l4g4d12a7i12i11h9c8g7c11f7b5h11c7e2a12g11b1g11l4i2m9l1i6f7l4j12h12e6b4h13d10c9g11i1e5m8c1k1c6m9e13j3j5j,black
9i12b10d11g8b11i11j6m4h4a5b3b7e9a1j1e10i2a12h1g13l12i8h2b11l8f3j11h6f10l12m5m6l1l10h4b3e2j12d4i3k7g2l9c11c3m4f6a3h7h10j7l13a6d10b4e5l13g13d7k5j3l8g5k2i12a1i11f6c10g2f13b5c12f1b7b11d12g12c5a5f3f10a8j4l4g10c1f8m3i10e5d7f12e1k7j10k1d2h9j11k12l9b11e13i13m9g13k9l11a9m13h7a2e4c3a1c2g2d5i13j8k6i7m6k3c12k12j6h13c8a4k7i7c1a6b10f6j7d8i9k1m5e9d13e13f10m4j5h,black
11b7d5l9e7f3m4h5c3d1b7m2f5i4f5d8e10i6a10l10k13k6i1a12e3g3l10j11g2h9b8a13d1d7b10a5j1k7a8b6f6k3f3b11k7e5m9j9l4k13a2a8i8f4e12l5k5a3a7k11l9k1g1m1l1j6g8m3j13l12j11j8k12k10e13b3k11a4l10b4b2i12d9a12b10c4m8j9g10d3h5h7g11i1h7i9i11f6m13e11h1i8d6j2j5b12a2b12f2g5g5f2c6l4j2e13m9f6e3c6c9d11m11e7h3i12h10m7l1e4a8h5e11d9h8c6d,white
12f7e2k4c6a12e5m11e7b3k8g9g7h6d8i1f11b5f4l2h1k11h11f9j5l5k2a2b8b9i11k9h12a9b1l8e7j6m4a1a9k5b1m10j13b1g9e1h10k3c12b6h10c3d6f8c11a4b4h3b13l1b2c9d12h9l2g12j7k5g8j10d4e8f6c6l6g7g9c12c5j12k13a10i4k10g12m13j7m2f5c8m12d6i12l4j3l1e9m8h7i7a13c13d4i11m13i10f3a11c5h7c2d4g13f6k6b1c1i4m13k10l11i3h8a4d4f12g3f7d10m2j10b11g6j2l8l7l2m3m5i2i3e8k10h3g1j5d13h6e13g10a9a11d,white
10g1h9e7h12l6f13m8g4l10i3b9i10j7e6j4k6h2b12f10l13l12c5g1c5i7d9j11j3i3k8b12a11e1l6i5c7g4c5m5e7c3m8e10d8a6d5j9h11i8k12b6a11f1i7j9a13c4i2l13a9g6b9c9l5b10e10f1j8d3a1m11h12h3l11c5d4f13e9m7i12d8m3f13b4m2g9b12m2a2m7f3g10h2c4g6c8j1e11l8h4h6m3c8f6g11a11m11d1k5l8l11k9f5h1g12g7a12j10k3e4d10c2j,black
4h9i3b12i10a9h5c11k1l7c1h2h6g11l2l7g6i9e6k4i5b12k11c2c8a8f7e3i13g7d6e5h11d8e8j6h3d2i3k6c12m3c3l7f4e13e7b12d1g13f9l11i9m8d1k12a5i10k1a4b10d9k5f5e9c8m10j5l1i12j5m2f7j9g7a13a13m2j4f10i8b11h13b6l8k4a10e2k12c13k6j3f11b3a2a4d1c2b4j7h6d4m11a10l9j4l5j8c1e3m11m11f12h3h3j2d12b10g6a1m7m12f7l12e8l11j1b1d13j12g9f10h4k1f6m13c5k10f9a13h8h9d10c11e6b8i10m,black
4g6a9k7c4d2h8b5e3b2b4c1a6m13m9j10k7m2a7f6f11l7e13d11h1l9l8i11i12c11k13l5f7k10h1j7h12a11f4m11d6i6h7b12b3k3h10g12l13k7g2i2k5k9g3l9m11b10i5d3f3d4h10a8m5j8c11j1g12m13f5c1m13e2g13h12j1d2d12e6k11e13g1b4i4a6d8h9d5i9h10m8l13c4f10j5m1k9e4k10d2l10l4l12g11g6e6b8e13b12i1h3m9c2f6g7a12h8f8j8k10f8d11m12k3c3a13i1f3g1i4e5g11a5h8a12f11c3j2e10b1c7l8g9i4j5a10c6l13a12d9a13j1e,black
10h2h6d1a12i2c5d8f9j3b4i7l1d11h10c8m9a11j5h4m2m9b3i2e4e9m4h9l5i13d4l12k6j10j11k2b8h7g7f8l1i5a5b11a6a12g8a8j12b12l1g12a5m7a13e11e8i9d5f1m6k6e9g3h13m5c9k7h13g7j3l13f13j3j9c10l6c5l8g10k6i7c10d12d7i6l6h7k5j11l6g5e13k10f10m12f2a3f3c3m6f8e13l9f12e13c1h4c3d1l1b2j4a13b11f3g10e11m13h5k4k7d11b2f6m11d13i11i2l8d10g12j9h8c4d11c10i10a8b1e4g2i12c7m7e3a4f13a12m4j2g8k9e4b1k2d7b3e5g1c2k,black
12g13e12b7h9j10k4j8g13b10c6g6e11l1f6h8h6f5d9e2g8i11d7c13l10d2e7f2a7b4k9h5b2h3b5k9l10l10f11i7a12m8m9d12a13a11f5c10g3h10j8j13d11e13g2l10h2m3c12d9k6c8f6l5i13i13k3k2d10i11m9b6d1g4l9m8c8b4b13j9i11b10a10e11j4c8l11k1e5f1a12e7e6a4i13h12l12j11c8k7d7l7j13c13m6i6k12k3m9a8d5j12f10b13f5g2c11a3l4m7i1k3i2f5l1i1l1d6j4g1b5m8e6m2i1m8a3j4h7g10m12h1h5e9f1j1c12i6b7k9g3f9c2j5h7m4e3a2k3g11g5a11h4f3e,white
8h8g3b11i3f13d13m13k2i3m4m4g11j7m12g10m3d9i12a12h12b6e8i1l3l13j8b1m7c12k11m2b5f3a6g2g9f4f4l10i2a1d5l8f13i9j11l12l10j6k7f2j1k5i2f1c2e7i4h7h9c5c11d12i5g8l5m10c10d3h3g1e12d10h5d10g6d11e10a11f11k11a7b5e2k4a13a13b4d13c13g1b10f4k6j6f6a10k12j7a9h13f1a9b9d5k9k11h2m8m5h9g5a9e13h6m8j12f3c4b7g12e8a11b8e11c1h12c10b2d2h9m1f3i13l1i4c11g7k2l3k1j10l5j8d6c6i4j7d12m13e6l7e8k,white
10g12b2l1g6i1m3k4c6j2c4j8h11j5j13l10j12h5f10f1h7d10l5e12f9d3l7b12l9i7i2k8f3i7f11c3j7c9g7k13d13g9l8b9e5c1k8j7m6e1a8m13k13i4k9h11a3c8i6d1i8g3b3a13b1c7h6h11m11d4l2m11h6c10c10a12c2g10i4m13m12i1b5l2b5h11e7a10h6f3m13f9b9c8e6m12e10d9f11l11b4f9k5i1j9j6g10k11k5m12k13h11i7j6l2i13c10b4d5k2a12a1d5d4e10e12d7e12m8c1e3h8d8k9m13a3g5a4a2f4g6k6a1l11g,white
2m6h10h5d12j10e5h5k11i6b9j10m5f9f13a5c4d1g5m9i11j7e11l3f10d9e3d4k7c8b4h6e10b10k7k11d13i2b8d2j1c4l5g7b5a3a2l8h3g10g8l1b3k13e2i7h10l1l13m3h13l11k13c6g6i10c8j4f1m8a9g3l1j12l8i2a12i8e11h5l10j9a12k7d8c3c4e6d12m5e1d2g11a12a1e7l9k7m7a9l7f12d13h7g3e13j6j4i11f8k5i9d12c2f12g6l10a3i6f1h6a5j13k1a9m2h6m4j,white
7i12l2l6d10f8g4c1g6g2a4m2g13h3l8b8l5m8f8i12b6e7e7f6a6h5k5l8m2c13d10b9i1c8d12i4g5i9l13f3b10h7m12k6k9j4b9b3k4k6m1a2e10j11k5f10k2i12j9h8c6b4j13e4i8h5h4e12d11e7c7d1h1m1i4a2b11j7b13c12g9g13g4f1b7a10m5g11g13b6l9d11h3m12h10g6c13a7g3i5e8a5j9c13l7k13j9a10l2m11l12e11f6i10a9e1e11c2j6f9k7h3g3c4h3h12m5c10c12f5d13m1j5a6j8k1d3e9m13i10i10d12c2h3f7l13k5b2f11a8e3j12a10e,black
5f11d13i3e13e2h6i11i13a6h11f11e7j5c5j6f4i8e10i13b12m4g3d13l3i10b5g9g4f7h13j7f7a11h3l10k11l4h2b7l7c6c8d1f13c10l12h9c5m5l1c5d12g6d6b10m5k8j9j8c1a12e11a4c10f3j8g4l11c6j4k12b11j13d5i3f9f7m4e9l3g2c11k8m1b10c10e1g10j6m8a3b4j12d9b2a12c2i13f12i12l4m8f13h9m1m4d8l1j7d9a1h12f10g11b6g7k8b12a12j2m6a7e10a3a3m6l7i8h1l9k8i2j11g13g1e5h1d5a2l9h2k1k3k10h11m6k6e2d13k7b9e4b3h2f8k,white
5j13k10f2b3d2c6e5f1i6j8i8g9m9h3l9i8h8d5a9j1l9l5h2l12k11l2j11a3g8k4e7e5b2h13h3b1m2d8f5c7b5d10b1a10a11d9c10g4h13i10i11j8j3j5k7m6a1j7c6g12b12a1k7h4j8b5i13l5g3m13a7g11k4i12f12l7i10h11c1d6c2k4a9f1c10j10k3a2i4d4l1g6b13b6d11g8c13c13e5l6l4k3i1e13m2g12g10l12i3f1b6h7d8l11f9d7k9e7f3h3c11i4g10d9b5e8m12c6m11h5m7l11m10c3e12e4f6f9k1h4c2e13f7a8e1f6k12j13j8a7j10m13g3k2m12h6i9g4m13d11e12d12m11b,white
8d5h12k6d2j11k2i9c8a10a9m8f4l1j6m4h13j3a7a5l2l9j1m1i4a4e11j11l7l12j7m2m8g7e7h10g12b12f1a3b11f13d2k12a8i7b5e7f2c12e1l8l12m11m8m2b1k6h6k4m3i9e10f5c4i11d6a6c5b4f1c11a5i6e13h3g8c5j2h5f13f2g9b11g9l10b8b13e6g3e11h7c9k10j11e3d11b7d10e7g8h1f6i13a2f7k13b10h12d6f7i4g9g9i12c,black
1m6h2j13d12b9i11e6a13l9k4j3b7f11d12f10i11k7b13b7h2m2g6g10d2l3a5a4a8k3i6c3l13c12h2d12i2k8b4f2c11c12a10j13a3j7c5i8g4c12c5g10f9j8m1g10g5c5j3c11a9l12k9d11g9c5h6f13k9m11h8h8a6i6b9b8c5d13g13m12l12d9e11j10m9a8e7j8f7k4l13h3f4m10h1h2h7d2i1a11l5m2b2e7e5l10a10b12j8d10e11i8i9g12g1c4d1j10l4b4k8l3e4g12e3d6k3h1i13j7i5k10k1l3g2a5f3k11m10c7g1b4h1f13f9h13e4e7a11f1k5b7m13i9f5e6m1d3m2f4i7l6j1e6l6e,black
11c12b7k4g8m7m4l7f12g9i9j7h3b8h5e6c2m12l1j2b10l13c2l7d8e2a7b4c4i12f5d7i6m11f6k3l6g1m5h12i9b5g3h12a3c5i1b1g4d8f5m1h10i8a9a11k12k3d1d5l7a6a5k11g4b8i3m9k4j11m11h10c6e7g4e12j5f9h7e2c12m2k10g13d9g10k2h13f6f3a6d11j10j4h8k7c11a10b4m9c10h6h8d8g3j10m6j6l9e13b1l13k9l2d5b1e2j9f1i12d1k3g1f11l1c1a13j7j10d5j13l8j3f3k11i13g10a7l6b12h2g11d13m2i2f9m13h13i4f8b5a3i10f13a8c13e,white
6c2h4a13b4d4b4j6e3i7i2i5k4e8g9e10h5j3h3k4k3e10i1c10g9a12l8a11j5i3a8k9m3l1d7k12b6m11a13g7j4f6a8f6j5h6i13j5f7c10d1a8c2m11f3b10k2b11h1l3m5m11g8m8e12c8h12h3g7l5e13l1m10j11l6h12i5l7h11i12d12f2e13i12m6d10c10b13e7e2g13f9b10l1i2l11e10a13d7a4l11d9g6f9f3c1g2k9l8i2c7g7b2a2j6b13k4i12e3d13m11b8j7f9c12k12a8l12j1b10e6k6g4g3f8d3j11m11k5b5a5g4c1h2d9j9k5d7m9i9d1f8b2f10f13a7d1j11c,white
2a7g6g4e12l7i12a13m6e5d11l9h7e8i9j1d8j11m7h12k5g10l8f11k4f1l9b3b3l1a13g6b3j5k7j1m4l3m10a6j3c8h7l13l8d2i3i9k12h6c12e4m13i12b6f10d1i2g11j12j3k5f13f6d4g8g8k7c13c8a2c13a9i11a4a9f9a5c5e3a6h13e7f1f13h8c5j6k5m1e2l2h11h12g2j8m2k10k11b10f3g10j4i10e10g7k3d10c7a13j11f13k1g2e5i11g11c13d1b1c6i12d7d4j12c6a7m9c10i9e3f10h9m6m5h5l,white
